case_id,family,n,seed,oracle_valid,oracle_reason,distinct_values,upper_ok,lower_ok,algorithm,run_index,time_ns,sorted_correct,error
invalid_upper_crossing_n512_003,invalid_upper_crossing,512,,False,upper crossing,True,False,True,merge_sort,4,327458,True,
invalid_upper_crossing_n512_003,invalid_upper_crossing,512,,False,upper crossing,True,False,True,merge_sort,5,327083,True,
invalid_upper_crossing_n512_003,invalid_upper_crossing,512,,False,upper crossing,True,False,True,quick_sort,1,183458,True,
invalid_upper_crossing_n512_003,invalid_upper_crossing,512,,False,upper crossing,True,False,True,quick_sort,2,179708,True,
invalid_upper_crossing_n512_003,invalid_upper_crossing,512,,False,upper crossing,True,False,True,quick_sort,3,179083,True,
invalid_upper_crossing_n512_003,invalid_upper_crossing,512,,False,upper crossing,True,False,True,quick_sort,4,178958,True,
invalid_upper_crossing_n512_003,invalid_upper_crossing,512,,False,upper crossing,True,False,True,quick_sort,5,178959,True,
invalid_upper_crossing_n512_003,invalid_upper_crossing,512,,False,upper crossing,True,False,True,sort_plus_laminarity_check,1,2837584,True,
invalid_upper_crossing_n512_003,invalid_upper_crossing,512,,False,upper crossing,True,False,True,sort_plus_laminarity_check,2,2877500,True,
invalid_upper_crossing_n512_003,invalid_upper_crossing,512,,False,upper crossing,True,False,True,sort_plus_laminarity_check,3,2862083,True,
invalid_upper_crossing_n512_003,invalid_upper_crossing,512,,False,upper crossing,True,False,True,sort_plus_laminarity_check,4,3089042,True,
invalid_upper_crossing_n512_003,invalid_upper_crossing,512,,False,upper crossing,True,False,True,sort_plus_laminarity_check,5,2857958,True,
invalid_lower_crossing_n8_001,invalid_lower_crossing,8,,False,lower crossing,True,True,False,python_sort,1,875,True,
invalid_lower_crossing_n8_001,invalid_lower_crossing,8,,False,lower crossing,True,True,False,python_sort,2,208,True,
invalid_lower_crossing_n8_001,invalid_lower_crossing,8,,False,lower crossing,True,True,False,python_sort,3,291,True,
invalid_lower_crossing_n8_001,invalid_lower_crossing,8,,False,lower crossing,True,True,False,python_sort,4,250,True,
invalid_lower_crossing_n8_001,invalid_lower_crossing,8,,False,lower crossing,True,True,False,python_sort,5,166,True,
invalid_lower_crossing_n8_001,invalid_lower_crossing,8,,False,lower crossing,True,True,False,merge_sort,1,5500,True,
invalid_lower_crossing_n8_001,invalid_lower_crossing,8,,False,lower crossing,True,True,False,merge_sort,2,3625,True,
invalid_lower_crossing_n8_001,invalid_lower_crossing,8,,False,lower crossing,True,True,False,merge_sort,3,3500,True,
invalid_lower_crossing_n8_001,invalid_lower_crossing,8,,False,lower crossing,True,True,False,merge_sort,4,3458,True,
invalid_lower_crossing_n8_001,invalid_lower_crossing,8,,False,lower crossing,True,True,False,merge_sort,5,3417,True,
invalid_lower_crossing_n8_001,invalid_lower_crossing,8,,False,lower crossing,True,True,False,quick_sort,1,2709,True,
invalid_lower_crossing_n8_001,invalid_lower_crossing,8,,False,lower crossing,True,True,False,quick_sort,2,1792,True,
invalid_lower_crossing_n8_001,invalid_lower_crossing,8,,False,lower crossing,True,True,False,quick_sort,3,1750,True,
invalid_lower_crossing_n8_001,invalid_lower_crossing,8,,False,lower crossing,True,True,False,quick_sort,4,1792,True,
invalid_lower_crossing_n8_001,invalid_lower_crossing,8,,False,lower crossing,True,True,False,quick_sort,5,1750,True,
invalid_lower_crossing_n8_001,invalid_lower_crossing,8,,False,lower crossing,True,True,False,sort_plus_laminarity_check,1,7292,True,
invalid_lower_crossing_n8_001,invalid_lower_crossing,8,,False,lower crossing,True,True,False,sort_plus_laminarity_check,2,4834,True,
invalid_lower_crossing_n8_001,invalid_lower_crossing,8,,False,lower crossing,True,True,False,sort_plus_laminarity_check,3,4333,True,
invalid_lower_crossing_n8_001,invalid_lower_crossing,8,,False,lower crossing,True,True,False,sort_plus_laminarity_check,4,4333,True,
invalid_lower_crossing_n8_001,invalid_lower_crossing,8,,False,lower crossing,True,True,False,sort_plus_laminarity_check,5,4292,True,
invalid_lower_crossing_n8_002,invalid_lower_crossing,8,,False,lower crossing,True,True,False,python_sort,1,375,True,
invalid_lower_crossing_n8_002,invalid_lower_crossing,8,,False,lower crossing,True,True,False,python_sort,2,209,True,
invalid_lower_crossing_n8_002,invalid_lower_crossing,8,,False,lower crossing,True,True,False,python_sort,3,208,True,
invalid_lower_crossing_n8_002,invalid_lower_crossing,8,,False,lower crossing,True,True,False,python_sort,4,208,True,
invalid_lower_crossing_n8_002,invalid_lower_crossing,8,,False,lower crossing,True,True,False,python_sort,5,167,True,
invalid_lower_crossing_n8_002,invalid_lower_crossing,8,,False,lower crossing,True,True,False,merge_sort,1,4208,True,
invalid_lower_crossing_n8_002,invalid_lower_crossing,8,,False,lower crossing,True,True,False,merge_sort,2,3542,True,
invalid_lower_crossing_n8_002,invalid_lower_crossing,8,,False,lower crossing,True,True,False,merge_sort,3,3416,True,
invalid_lower_crossing_n8_002,invalid_lower_crossing,8,,False,lower crossing,True,True,False,merge_sort,4,3666,True,
invalid_lower_crossing_n8_002,invalid_lower_crossing,8,,False,lower crossing,True,True,False,merge_sort,5,3625,True,
invalid_lower_crossing_n8_002,invalid_lower_crossing,8,,False,lower crossing,True,True,False,quick_sort,1,2208,True,
invalid_lower_crossing_n8_002,invalid_lower_crossing,8,,False,lower crossing,True,True,False,quick_sort,2,1875,True,
invalid_lower_crossing_n8_002,invalid_lower_crossing,8,,False,lower crossing,True,True,False,quick_sort,3,1833,True,
invalid_lower_crossing_n8_002,invalid_lower_crossing,8,,False,lower crossing,True,True,False,quick_sort,4,1792,True,
invalid_lower_crossing_n8_002,invalid_lower_crossing,8,,False,lower crossing,True,True,False,quick_sort,5,1833,True,
invalid_lower_crossing_n8_002,invalid_lower_crossing,8,,False,lower crossing,True,True,False,sort_plus_laminarity_check,1,5875,True,
invalid_lower_crossing_n8_002,invalid_lower_crossing,8,,False,lower crossing,True,True,False,sort_plus_laminarity_check,2,4584,True,
invalid_lower_crossing_n8_002,invalid_lower_crossing,8,,False,lower crossing,True,True,False,sort_plus_laminarity_check,3,4500,True,
invalid_lower_crossing_n8_002,invalid_lower_crossing,8,,False,lower crossing,True,True,False,sort_plus_laminarity_check,4,4375,True,
invalid_lower_crossing_n8_002,invalid_lower_crossing,8,,False,lower crossing,True,True,False,sort_plus_laminarity_check,5,4292,True,
invalid_lower_crossing_n8_003,invalid_lower_crossing,8,,False,lower crossing,True,True,False,python_sort,1,250,True,
invalid_lower_crossing_n8_003,invalid_lower_crossing,8,,False,lower crossing,True,True,False,python_sort,2,250,True,
invalid_lower_crossing_n8_003,invalid_lower_crossing,8,,False,lower crossing,True,True,False,python_sort,3,208,True,
invalid_lower_crossing_n8_003,invalid_lower_crossing,8,,False,lower crossing,True,True,False,python_sort,4,167,True,
invalid_lower_crossing_n8_003,invalid_lower_crossing,8,,False,lower crossing,True,True,False,python_sort,5,167,True,
invalid_lower_crossing_n8_003,invalid_lower_crossing,8,,False,lower crossing,True,True,False,merge_sort,1,3750,True,
invalid_lower_crossing_n8_003,invalid_lower_crossing,8,,False,lower crossing,True,True,False,merge_sort,2,3791,True,
invalid_lower_crossing_n8_003,invalid_lower_crossing,8,,False,lower crossing,True,True,False,merge_sort,3,3709,True,
invalid_lower_crossing_n8_003,invalid_lower_crossing,8,,False,lower crossing,True,True,False,merge_sort,4,3667,True,
invalid_lower_crossing_n8_003,invalid_lower_crossing,8,,False,lower crossing,True,True,False,merge_sort,5,3625,True,
invalid_lower_crossing_n8_003,invalid_lower_crossing,8,,False,lower crossing,True,True,False,quick_sort,1,2208,True,
invalid_lower_crossing_n8_003,invalid_lower_crossing,8,,False,lower crossing,True,True,False,quick_sort,2,2042,True,
invalid_lower_crossing_n8_003,invalid_lower_crossing,8,,False,lower crossing,True,True,False,quick_sort,3,1917,True,
invalid_lower_crossing_n8_003,invalid_lower_crossing,8,,False,lower crossing,True,True,False,quick_sort,4,1959,True,
invalid_lower_crossing_n8_003,invalid_lower_crossing,8,,False,lower crossing,True,True,False,quick_sort,5,1958,True,
invalid_lower_crossing_n8_003,invalid_lower_crossing,8,,False,lower crossing,True,True,False,sort_plus_laminarity_check,1,5875,True,
invalid_lower_crossing_n8_003,invalid_lower_crossing,8,,False,lower crossing,True,True,False,sort_plus_laminarity_check,2,4666,True,
invalid_lower_crossing_n8_003,invalid_lower_crossing,8,,False,lower crossing,True,True,False,sort_plus_laminarity_check,3,4542,True,
invalid_lower_crossing_n8_003,invalid_lower_crossing,8,,False,lower crossing,True,True,False,sort_plus_laminarity_check,4,4459,True,
invalid_lower_crossing_n8_003,invalid_lower_crossing,8,,False,lower crossing,True,True,False,sort_plus_laminarity_check,5,4500,True,
invalid_lower_crossing_n16_001,invalid_lower_crossing,16,,False,lower crossing,True,True,False,python_sort,1,500,True,
invalid_lower_crossing_n16_001,invalid_lower_crossing,16,,False,lower crossing,True,True,False,python_sort,2,542,True,
invalid_lower_crossing_n16_001,invalid_lower_crossing,16,,False,lower crossing,True,True,False,python_sort,3,375,True,
invalid_lower_crossing_n16_001,invalid_lower_crossing,16,,False,lower crossing,True,True,False,python_sort,4,375,True,
invalid_lower_crossing_n16_001,invalid_lower_crossing,16,,False,lower crossing,True,True,False,python_sort,5,375,True,
invalid_lower_crossing_n16_001,invalid_lower_crossing,16,,False,lower crossing,True,True,False,merge_sort,1,8500,True,
invalid_lower_crossing_n16_001,invalid_lower_crossing,16,,False,lower crossing,True,True,False,merge_sort,2,8292,True,
invalid_lower_crossing_n16_001,invalid_lower_crossing,16,,False,lower crossing,True,True,False,merge_sort,3,7666,True,
invalid_lower_crossing_n16_001,invalid_lower_crossing,16,,False,lower crossing,True,True,False,merge_sort,4,7584,True,
invalid_lower_crossing_n16_001,invalid_lower_crossing,16,,False,lower crossing,True,True,False,merge_sort,5,7458,True,
invalid_lower_crossing_n16_001,invalid_lower_crossing,16,,False,lower crossing,True,True,False,quick_sort,1,4500,True,
invalid_lower_crossing_n16_001,invalid_lower_crossing,16,,False,lower crossing,True,True,False,quick_sort,2,3958,True,
invalid_lower_crossing_n16_001,invalid_lower_crossing,16,,False,lower crossing,True,True,False,quick_sort,3,3833,True,
invalid_lower_crossing_n16_001,invalid_lower_crossing,16,,False,lower crossing,True,True,False,quick_sort,4,3792,True,
invalid_lower_crossing_n16_001,invalid_lower_crossing,16,,False,lower crossing,True,True,False,quick_sort,5,3709,True,
invalid_lower_crossing_n16_001,invalid_lower_crossing,16,,False,lower crossing,True,True,False,sort_plus_laminarity_check,1,10792,True,
invalid_lower_crossing_n16_001,invalid_lower_crossing,16,,False,lower crossing,True,True,False,sort_plus_laminarity_check,2,9542,True,
invalid_lower_crossing_n16_001,invalid_lower_crossing,16,,False,lower crossing,True,True,False,sort_plus_laminarity_check,3,8958,True,
invalid_lower_crossing_n16_001,invalid_lower_crossing,16,,False,lower crossing,True,True,False,sort_plus_laminarity_check,4,8875,True,
invalid_lower_crossing_n16_001,invalid_lower_crossing,16,,False,lower crossing,True,True,False,sort_plus_laminarity_check,5,8750,True,
invalid_lower_crossing_n16_002,invalid_lower_crossing,16,,False,lower crossing,True,True,False,python_sort,1,500,True,
invalid_lower_crossing_n16_002,invalid_lower_crossing,16,,False,lower crossing,True,True,False,python_sort,2,375,True,
invalid_lower_crossing_n16_002,invalid_lower_crossing,16,,False,lower crossing,True,True,False,python_sort,3,416,True,
invalid_lower_crossing_n16_002,invalid_lower_crossing,16,,False,lower crossing,True,True,False,python_sort,4,375,True,
invalid_lower_crossing_n16_002,invalid_lower_crossing,16,,False,lower crossing,True,True,False,python_sort,5,375,True,
invalid_lower_crossing_n16_002,invalid_lower_crossing,16,,False,lower crossing,True,True,False,merge_sort,1,8125,True,
invalid_lower_crossing_n16_002,invalid_lower_crossing,16,,False,lower crossing,True,True,False,merge_sort,2,8125,True,
invalid_lower_crossing_n16_002,invalid_lower_crossing,16,,False,lower crossing,True,True,False,merge_sort,3,7917,True,
invalid_lower_crossing_n16_002,invalid_lower_crossing,16,,False,lower crossing,True,True,False,merge_sort,4,7542,True,
invalid_lower_crossing_n16_002,invalid_lower_crossing,16,,False,lower crossing,True,True,False,merge_sort,5,7500,True,
invalid_lower_crossing_n16_002,invalid_lower_crossing,16,,False,lower crossing,True,True,False,quick_sort,1,4041,True,
invalid_lower_crossing_n16_002,invalid_lower_crossing,16,,False,lower crossing,True,True,False,quick_sort,2,3792,True,
invalid_lower_crossing_n16_002,invalid_lower_crossing,16,,False,lower crossing,True,True,False,quick_sort,3,3750,True,
invalid_lower_crossing_n16_002,invalid_lower_crossing,16,,False,lower crossing,True,True,False,quick_sort,4,3750,True,
invalid_lower_crossing_n16_002,invalid_lower_crossing,16,,False,lower crossing,True,True,False,quick_sort,5,3750,True,
invalid_lower_crossing_n16_002,invalid_lower_crossing,16,,False,lower crossing,True,True,False,sort_plus_laminarity_check,1,9916,True,
invalid_lower_crossing_n16_002,invalid_lower_crossing,16,,False,lower crossing,True,True,False,sort_plus_laminarity_check,2,9042,True,
invalid_lower_crossing_n16_002,invalid_lower_crossing,16,,False,lower crossing,True,True,False,sort_plus_laminarity_check,3,8875,True,
invalid_lower_crossing_n16_002,invalid_lower_crossing,16,,False,lower crossing,True,True,False,sort_plus_laminarity_check,4,8750,True,
invalid_lower_crossing_n16_002,invalid_lower_crossing,16,,False,lower crossing,True,True,False,sort_plus_laminarity_check,5,8708,True,
invalid_lower_crossing_n16_003,invalid_lower_crossing,16,,False,lower crossing,True,True,False,python_sort,1,500,True,
invalid_lower_crossing_n16_003,invalid_lower_crossing,16,,False,lower crossing,True,True,False,python_sort,2,375,True,
invalid_lower_crossing_n16_003,invalid_lower_crossing,16,,False,lower crossing,True,True,False,python_sort,3,375,True,
invalid_lower_crossing_n16_003,invalid_lower_crossing,16,,False,lower crossing,True,True,False,python_sort,4,416,True,
invalid_lower_crossing_n16_003,invalid_lower_crossing,16,,False,lower crossing,True,True,False,python_sort,5,416,True,
invalid_lower_crossing_n16_003,invalid_lower_crossing,16,,False,lower crossing,True,True,False,merge_sort,1,8208,True,
invalid_lower_crossing_n16_003,invalid_lower_crossing,16,,False,lower crossing,True,True,False,merge_sort,2,7916,True,
invalid_lower_crossing_n16_003,invalid_lower_crossing,16,,False,lower crossing,True,True,False,merge_sort,3,7959,True,
invalid_lower_crossing_n16_003,invalid_lower_crossing,16,,False,lower crossing,True,True,False,merge_sort,4,7583,True,
invalid_lower_crossing_n16_003,invalid_lower_crossing,16,,False,lower crossing,True,True,False,merge_sort,5,7584,True,
invalid_lower_crossing_n16_003,invalid_lower_crossing,16,,False,lower crossing,True,True,False,quick_sort,1,4167,True,
invalid_lower_crossing_n16_003,invalid_lower_crossing,16,,False,lower crossing,True,True,False,quick_sort,2,3917,True,
invalid_lower_crossing_n16_003,invalid_lower_crossing,16,,False,lower crossing,True,True,False,quick_sort,3,3708,True,
invalid_lower_crossing_n16_003,invalid_lower_crossing,16,,False,lower crossing,True,True,False,quick_sort,4,3791,True,
invalid_lower_crossing_n16_003,invalid_lower_crossing,16,,False,lower crossing,True,True,False,quick_sort,5,3708,True,
invalid_lower_crossing_n16_003,invalid_lower_crossing,16,,False,lower crossing,True,True,False,sort_plus_laminarity_check,1,9709,True,
invalid_lower_crossing_n16_003,invalid_lower_crossing,16,,False,lower crossing,True,True,False,sort_plus_laminarity_check,2,9000,True,
invalid_lower_crossing_n16_003,invalid_lower_crossing,16,,False,lower crossing,True,True,False,sort_plus_laminarity_check,3,8875,True,
invalid_lower_crossing_n16_003,invalid_lower_crossing,16,,False,lower crossing,True,True,False,sort_plus_laminarity_check,4,8708,True,
invalid_lower_crossing_n16_003,invalid_lower_crossing,16,,False,lower crossing,True,True,False,sort_plus_laminarity_check,5,8792,True,
invalid_lower_crossing_n32_001,invalid_lower_crossing,32,,False,lower crossing,True,True,False,python_sort,1,958,True,
invalid_lower_crossing_n32_001,invalid_lower_crossing,32,,False,lower crossing,True,True,False,python_sort,2,875,True,
invalid_lower_crossing_n32_001,invalid_lower_crossing,32,,False,lower crossing,True,True,False,python_sort,3,833,True,
invalid_lower_crossing_n32_001,invalid_lower_crossing,32,,False,lower crossing,True,True,False,python_sort,4,792,True,
invalid_lower_crossing_n32_001,invalid_lower_crossing,32,,False,lower crossing,True,True,False,python_sort,5,792,True,
invalid_lower_crossing_n32_001,invalid_lower_crossing,32,,False,lower crossing,True,True,False,merge_sort,1,22709,True,
invalid_lower_crossing_n32_001,invalid_lower_crossing,32,,False,lower crossing,True,True,False,merge_sort,2,16208,True,
invalid_lower_crossing_n32_001,invalid_lower_crossing,32,,False,lower crossing,True,True,False,merge_sort,3,16209,True,
invalid_lower_crossing_n32_001,invalid_lower_crossing,32,,False,lower crossing,True,True,False,merge_sort,4,16291,True,
invalid_lower_crossing_n32_001,invalid_lower_crossing,32,,False,lower crossing,True,True,False,merge_sort,5,16084,True,
invalid_lower_crossing_n32_001,invalid_lower_crossing,32,,False,lower crossing,True,True,False,quick_sort,1,8958,True,
invalid_lower_crossing_n32_001,invalid_lower_crossing,32,,False,lower crossing,True,True,False,quick_sort,2,8417,True,
invalid_lower_crossing_n32_001,invalid_lower_crossing,32,,False,lower crossing,True,True,False,quick_sort,3,8209,True,
invalid_lower_crossing_n32_001,invalid_lower_crossing,32,,False,lower crossing,True,True,False,quick_sort,4,8166,True,
invalid_lower_crossing_n32_001,invalid_lower_crossing,32,,False,lower crossing,True,True,False,quick_sort,5,8083,True,
invalid_lower_crossing_n32_001,invalid_lower_crossing,32,,False,lower crossing,True,True,False,sort_plus_laminarity_check,1,23125,True,
invalid_lower_crossing_n32_001,invalid_lower_crossing,32,,False,lower crossing,True,True,False,sort_plus_laminarity_check,2,21916,True,
invalid_lower_crossing_n32_001,invalid_lower_crossing,32,,False,lower crossing,True,True,False,sort_plus_laminarity_check,3,21666,True,
invalid_lower_crossing_n32_001,invalid_lower_crossing,32,,False,lower crossing,True,True,False,sort_plus_laminarity_check,4,21542,True,
invalid_lower_crossing_n32_001,invalid_lower_crossing,32,,False,lower crossing,True,True,False,sort_plus_laminarity_check,5,21459,True,
invalid_lower_crossing_n32_002,invalid_lower_crossing,32,,False,lower crossing,True,True,False,python_sort,1,875,True,
invalid_lower_crossing_n32_002,invalid_lower_crossing,32,,False,lower crossing,True,True,False,python_sort,2,792,True,
invalid_lower_crossing_n32_002,invalid_lower_crossing,32,,False,lower crossing,True,True,False,python_sort,3,834,True,
invalid_lower_crossing_n32_002,invalid_lower_crossing,32,,False,lower crossing,True,True,False,python_sort,4,833,True,
invalid_lower_crossing_n32_002,invalid_lower_crossing,32,,False,lower crossing,True,True,False,python_sort,5,791,True,
invalid_lower_crossing_n32_002,invalid_lower_crossing,32,,False,lower crossing,True,True,False,merge_sort,1,17584,True,
invalid_lower_crossing_n32_002,invalid_lower_crossing,32,,False,lower crossing,True,True,False,merge_sort,2,16125,True,
invalid_lower_crossing_n32_002,invalid_lower_crossing,32,,False,lower crossing,True,True,False,merge_sort,3,16167,True,
invalid_lower_crossing_n32_002,invalid_lower_crossing,32,,False,lower crossing,True,True,False,merge_sort,4,16208,True,
invalid_lower_crossing_n32_002,invalid_lower_crossing,32,,False,lower crossing,True,True,False,merge_sort,5,16167,True,
invalid_lower_crossing_n32_002,invalid_lower_crossing,32,,False,lower crossing,True,True,False,quick_sort,1,8541,True,
invalid_lower_crossing_n32_002,invalid_lower_crossing,32,,False,lower crossing,True,True,False,quick_sort,2,8083,True,
invalid_lower_crossing_n32_002,invalid_lower_crossing,32,,False,lower crossing,True,True,False,quick_sort,3,8000,True,
invalid_lower_crossing_n32_002,invalid_lower_crossing,32,,False,lower crossing,True,True,False,quick_sort,4,8042,True,
invalid_lower_crossing_n32_002,invalid_lower_crossing,32,,False,lower crossing,True,True,False,quick_sort,5,9375,True,
invalid_lower_crossing_n32_002,invalid_lower_crossing,32,,False,lower crossing,True,True,False,sort_plus_laminarity_check,1,23125,True,
invalid_lower_crossing_n32_002,invalid_lower_crossing,32,,False,lower crossing,True,True,False,sort_plus_laminarity_check,2,22042,True,
invalid_lower_crossing_n32_002,invalid_lower_crossing,32,,False,lower crossing,True,True,False,sort_plus_laminarity_check,3,21750,True,
invalid_lower_crossing_n32_002,invalid_lower_crossing,32,,False,lower crossing,True,True,False,sort_plus_laminarity_check,4,21833,True,
invalid_lower_crossing_n32_002,invalid_lower_crossing,32,,False,lower crossing,True,True,False,sort_plus_laminarity_check,5,21666,True,
invalid_lower_crossing_n32_003,invalid_lower_crossing,32,,False,lower crossing,True,True,False,python_sort,1,1083,True,
invalid_lower_crossing_n32_003,invalid_lower_crossing,32,,False,lower crossing,True,True,False,python_sort,2,750,True,
invalid_lower_crossing_n32_003,invalid_lower_crossing,32,,False,lower crossing,True,True,False,python_sort,3,750,True,
invalid_lower_crossing_n32_003,invalid_lower_crossing,32,,False,lower crossing,True,True,False,python_sort,4,750,True,
invalid_lower_crossing_n32_003,invalid_lower_crossing,32,,False,lower crossing,True,True,False,python_sort,5,750,True,
invalid_lower_crossing_n32_003,invalid_lower_crossing,32,,False,lower crossing,True,True,False,merge_sort,1,20208,True,
invalid_lower_crossing_n32_003,invalid_lower_crossing,32,,False,lower crossing,True,True,False,merge_sort,2,17917,True,
invalid_lower_crossing_n32_003,invalid_lower_crossing,32,,False,lower crossing,True,True,False,merge_sort,3,17083,True,
invalid_lower_crossing_n32_003,invalid_lower_crossing,32,,False,lower crossing,True,True,False,merge_sort,4,17084,True,
invalid_lower_crossing_n32_003,invalid_lower_crossing,32,,False,lower crossing,True,True,False,merge_sort,5,17125,True,
invalid_lower_crossing_n32_003,invalid_lower_crossing,32,,False,lower crossing,True,True,False,quick_sort,1,10333,True,
invalid_lower_crossing_n32_003,invalid_lower_crossing,32,,False,lower crossing,True,True,False,quick_sort,2,8667,True,
invalid_lower_crossing_n32_003,invalid_lower_crossing,32,,False,lower crossing,True,True,False,quick_sort,3,8292,True,
invalid_lower_crossing_n32_003,invalid_lower_crossing,32,,False,lower crossing,True,True,False,quick_sort,4,8417,True,
invalid_lower_crossing_n32_003,invalid_lower_crossing,32,,False,lower crossing,True,True,False,quick_sort,5,8125,True,
invalid_lower_crossing_n32_003,invalid_lower_crossing,32,,False,lower crossing,True,True,False,sort_plus_laminarity_check,1,24250,True,
invalid_lower_crossing_n32_003,invalid_lower_crossing,32,,False,lower crossing,True,True,False,sort_plus_laminarity_check,2,22125,True,
invalid_lower_crossing_n32_003,invalid_lower_crossing,32,,False,lower crossing,True,True,False,sort_plus_laminarity_check,3,21750,True,
invalid_lower_crossing_n32_003,invalid_lower_crossing,32,,False,lower crossing,True,True,False,sort_plus_laminarity_check,4,21542,True,
invalid_lower_crossing_n32_003,invalid_lower_crossing,32,,False,lower crossing,True,True,False,sort_plus_laminarity_check,5,21500,True,
invalid_lower_crossing_n64_001,invalid_lower_crossing,64,,False,lower crossing,True,True,False,python_sort,1,1125,True,
invalid_lower_crossing_n64_001,invalid_lower_crossing,64,,False,lower crossing,True,True,False,python_sort,2,917,True,
invalid_lower_crossing_n64_001,invalid_lower_crossing,64,,False,lower crossing,True,True,False,python_sort,3,917,True,
invalid_lower_crossing_n64_001,invalid_lower_crossing,64,,False,lower crossing,True,True,False,python_sort,4,958,True,
invalid_lower_crossing_n64_001,invalid_lower_crossing,64,,False,lower crossing,True,True,False,python_sort,5,916,True,
invalid_lower_crossing_n64_001,invalid_lower_crossing,64,,False,lower crossing,True,True,False,merge_sort,1,36750,True,
invalid_lower_crossing_n64_001,invalid_lower_crossing,64,,False,lower crossing,True,True,False,merge_sort,2,35000,True,
invalid_lower_crossing_n64_001,invalid_lower_crossing,64,,False,lower crossing,True,True,False,merge_sort,3,34541,True,
invalid_lower_crossing_n64_001,invalid_lower_crossing,64,,False,lower crossing,True,True,False,merge_sort,4,34709,True,
invalid_lower_crossing_n64_001,invalid_lower_crossing,64,,False,lower crossing,True,True,False,merge_sort,5,34500,True,
invalid_lower_crossing_n64_001,invalid_lower_crossing,64,,False,lower crossing,True,True,False,quick_sort,1,19584,True,
invalid_lower_crossing_n64_001,invalid_lower_crossing,64,,False,lower crossing,True,True,False,quick_sort,2,18250,True,
invalid_lower_crossing_n64_001,invalid_lower_crossing,64,,False,lower crossing,True,True,False,quick_sort,3,17708,True,
invalid_lower_crossing_n64_001,invalid_lower_crossing,64,,False,lower crossing,True,True,False,quick_sort,4,17500,True,
invalid_lower_crossing_n64_001,invalid_lower_crossing,64,,False,lower crossing,True,True,False,quick_sort,5,17417,True,
invalid_lower_crossing_n64_001,invalid_lower_crossing,64,,False,lower crossing,True,True,False,sort_plus_laminarity_check,1,63500,True,
invalid_lower_crossing_n64_001,invalid_lower_crossing,64,,False,lower crossing,True,True,False,sort_plus_laminarity_check,2,61792,True,
invalid_lower_crossing_n64_001,invalid_lower_crossing,64,,False,lower crossing,True,True,False,sort_plus_laminarity_check,3,61208,True,
invalid_lower_crossing_n64_001,invalid_lower_crossing,64,,False,lower crossing,True,True,False,sort_plus_laminarity_check,4,61209,True,
invalid_lower_crossing_n64_001,invalid_lower_crossing,64,,False,lower crossing,True,True,False,sort_plus_laminarity_check,5,60875,True,
invalid_lower_crossing_n64_002,invalid_lower_crossing,64,,False,lower crossing,True,True,False,python_sort,1,1000,True,
invalid_lower_crossing_n64_002,invalid_lower_crossing,64,,False,lower crossing,True,True,False,python_sort,2,917,True,
invalid_lower_crossing_n64_002,invalid_lower_crossing,64,,False,lower crossing,True,True,False,python_sort,3,916,True,
invalid_lower_crossing_n64_002,invalid_lower_crossing,64,,False,lower crossing,True,True,False,python_sort,4,916,True,
invalid_lower_crossing_n64_002,invalid_lower_crossing,64,,False,lower crossing,True,True,False,python_sort,5,875,True,
invalid_lower_crossing_n64_002,invalid_lower_crossing,64,,False,lower crossing,True,True,False,merge_sort,1,36750,True,
invalid_lower_crossing_n64_002,invalid_lower_crossing,64,,False,lower crossing,True,True,False,merge_sort,2,35750,True,
invalid_lower_crossing_n64_002,invalid_lower_crossing,64,,False,lower crossing,True,True,False,merge_sort,3,35583,True,
invalid_lower_crossing_n64_002,invalid_lower_crossing,64,,False,lower crossing,True,True,False,merge_sort,4,35584,True,
invalid_lower_crossing_n64_002,invalid_lower_crossing,64,,False,lower crossing,True,True,False,merge_sort,5,35625,True,
invalid_lower_crossing_n64_002,invalid_lower_crossing,64,,False,lower crossing,True,True,False,quick_sort,1,18708,True,
invalid_lower_crossing_n64_002,invalid_lower_crossing,64,,False,lower crossing,True,True,False,quick_sort,2,18209,True,
invalid_lower_crossing_n64_002,invalid_lower_crossing,64,,False,lower crossing,True,True,False,quick_sort,3,18208,True,
invalid_lower_crossing_n64_002,invalid_lower_crossing,64,,False,lower crossing,True,True,False,quick_sort,4,18166,True,
invalid_lower_crossing_n64_002,invalid_lower_crossing,64,,False,lower crossing,True,True,False,quick_sort,5,18083,True,
invalid_lower_crossing_n64_002,invalid_lower_crossing,64,,False,lower crossing,True,True,False,sort_plus_laminarity_check,1,63458,True,
invalid_lower_crossing_n64_002,invalid_lower_crossing,64,,False,lower crossing,True,True,False,sort_plus_laminarity_check,2,61500,True,
invalid_lower_crossing_n64_002,invalid_lower_crossing,64,,False,lower crossing,True,True,False,sort_plus_laminarity_check,3,61459,True,
invalid_lower_crossing_n64_002,invalid_lower_crossing,64,,False,lower crossing,True,True,False,sort_plus_laminarity_check,4,60959,True,
invalid_lower_crossing_n64_002,invalid_lower_crossing,64,,False,lower crossing,True,True,False,sort_plus_laminarity_check,5,60959,True,
invalid_lower_crossing_n64_003,invalid_lower_crossing,64,,False,lower crossing,True,True,False,python_sort,1,1000,True,
invalid_lower_crossing_n64_003,invalid_lower_crossing,64,,False,lower crossing,True,True,False,python_sort,2,917,True,
